game,nLc0,nSF,Lc0,SF
38,77,76,0.67,0.38
38,77,76,0.8,0.45
38,77,76,0.8,0.58
38,77,76,0.81,0.58
38,77,76,0.81,0.68
38,77,76,0.81,0.54
38,77,76,0.79,0.27
38,77,76,0.78,0.69
38,77,76,0.87,0.66
38,77,76,0.94,0.85
38,77,76,1.01,0.9
38,77,76,1.04,0.84
38,77,76,1.28,0.97
38,77,76,1.99,2.36
38,77,76,2.11,2.37
38,77,76,2.18,2.37
38,77,76,2.35,2.37
38,77,76,2.29,2.37
38,77,76,2.35,2.36
38,77,76,2.57,2.39
38,77,76,3.02,2.7
38,77,76,3.15,2.97
38,77,76,3.12,3.22
38,77,76,3.46,3.14
38,77,76,3.38,2.99
38,77,76,3.34,3.55
38,77,76,3.57,3.62
38,77,76,3.74,3.58
38,77,76,3.61,3.54
38,77,76,3.59,3.54
38,77,76,3.53,3.69
38,77,76,3.43,4.2
38,77,76,3.64,4.22
38,77,76,3.71,4.23
38,77,76,3.63,4.23
38,77,76,3.9,4.24
38,77,76,3.77,5.54
38,77,76,3.68,5.27
38,77,76,3.79,5.99
38,77,76,4,6.76
38,77,76,4.17,7.3
38,77,76,4.36,7.39
38,77,76,4.11,7.69
38,77,76,4.36,8.6
38,77,76,4.53,9.25
38,77,76,4.59,9.28
38,77,76,4.51,9.63
38,77,76,4.49,9.51
38,77,76,4.5,9.86
38,77,76,4.37,10.61
38,77,76,4.72,12.19
38,77,76,4.71,8.3
38,77,76,4.72,9.44
38,77,76,4.78,7.47
38,77,76,4.5,8.44
38,77,76,4.65,8.75
38,77,76,4.58,8.56
38,77,76,4.31,12.32
38,77,76,4.53,14.92
38,77,76,5.8,8.83
38,77,76,6.12,17.5
39,126,127,0.49,0.48
39,126,127,0.48,0.47
39,126,127,0.47,0.36
39,126,127,0.46,0.69
39,126,127,0.45,0.46
39,126,127,0.44,0.62
39,126,127,0.33,0.77
39,126,127,0.33,0.79
39,126,127,0.28,0.73
39,126,127,0.27,0.55
39,126,127,0.29,0.17
39,126,127,0.07,0.13
39,126,127,0.08,0.31
39,126,127,0.07,0.3
39,126,127,0.14,0.63
39,126,127,0.14,0.2
39,126,127,0.14,0.2
39,126,127,0.16,0.3
39,126,127,0.16,0.19
39,126,127,0.16,0.56
39,126,127,0.16,0.37
39,126,127,0.18,0.53
39,126,127,0.17,0.29
39,126,127,0.17,0.24
39,126,127,0.12,0.31
39,126,127,0.14,0.32
39,126,127,0.15,0.26
39,126,127,0.17,0.11
39,126,127,0.17,0.11
39,126,127,0.01,0.09
39,126,127,0.02,0.08
39,126,127,0.01,0.12
39,126,127,0,0
39,126,127,0.02,0
39,126,127,0.05,0.11
39,126,127,0.05,0.09
39,126,127,0.05,0
39,126,127,0.06,0.08
39,126,127,0.06,0.2
39,126,127,0.06,0
39,126,127,0.06,0.19
39,126,127,0.1,0.13
39,126,127,0.14,0
39,126,127,-0.05,0
39,126,127,-0.05,0
39,126,127,-0.03,0
39,126,127,-0.09,0
39,126,127,-0.09,0
39,126,127,-0.1,0
39,126,127,-0.14,0
39,126,127,-0.2,0
39,126,127,-0.23,0
39,126,127,-0.25,0
39,126,127,-0.25,0
39,126,127,-0.37,0
39,126,127,-0.37,0
39,126,127,0,0
39,126,127,-0.31,0
39,126,127,-0.3,0
39,126,127,-0.28,0
39,126,127,-0.25,0
39,126,127,-0.23,0
39,126,127,-0.3,0
39,126,127,-0.27,0
39,126,127,-0.25,0
39,126,127,-0.2,0
39,126,127,-0.17,0
39,126,127,-0.25,0
39,126,127,-0.31,0
39,126,127,-0.46,0
39,126,127,-0.43,0
39,126,127,-0.43,0
39,126,127,-0.41,0
39,126,127,-0.41,0
39,126,127,-0.41,0
39,126,127,-0.46,0
39,126,127,-0.44,0
39,126,127,-0.41,0
39,126,127,-0.38,0
39,126,127,-0.37,0
39,126,127,-0.38,0
39,126,127,-0.33,0
39,126,127,-0.28,0
39,126,127,-0.29,0
39,126,127,-0.32,0
39,126,127,-0.26,0
39,126,127,-0.23,0
39,126,127,-0.22,0
39,126,127,-0.22,0
39,126,127,-0.18,0
39,126,127,-0.18,0
39,126,127,-0.26,0
39,126,127,-0.26,0
39,126,127,-0.25,0
39,126,127,-0.25,0
39,126,127,-0.24,0
39,126,127,-0.22,0
39,126,127,-0.19,0
39,126,127,-0.19,0
39,126,127,-0.24,0
39,126,127,-0.25,0
39,126,127,-0.28,0
39,126,127,-0.23,0
39,126,127,-0.22,0
39,126,127,-0.23,0
39,126,127,-0.23,0
39,126,127,-0.21,0
39,126,127,-0.21,0
39,126,127,-0.47,0
39,126,127,-0.44,0
39,126,127,-0.39,0
39,126,127,-0.39,0
39,126,127,-0.36,0
39,126,127,-0.35,0
39,126,127,-0.34,0
39,126,127,-0.33,0
39,126,127,-0.33,0
39,126,127,-0.31,0
39,126,127,-0.27,0
39,126,127,-0.27,0
39,126,127,-0.19,0
39,126,127,-0.14,0
39,126,127,-0.13,0
39,126,127,-0.1,0
39,126,127,-0.04,0
39,126,127,-0.02,0
40,149,149,0.5,0.17
40,149,149,0.45,0.3
40,149,149,0.41,0.05
40,149,149,0.4,0
40,149,149,0.42,0.13
40,149,149,0.5,0
40,149,149,0.57,0
40,149,149,0.63,0
40,149,149,0.59,0
40,149,149,0.59,0
40,149,149,0.56,0
40,149,149,0.66,0.03
40,149,149,0.96,0
40,149,149,0.77,0.13
40,149,149,0.61,0.42
40,149,149,0.61,0
40,149,149,0.61,0
40,149,149,0.58,0
40,149,149,0.57,0
40,149,149,0.61,0
40,149,149,1.41,0
40,149,149,1.42,0
40,149,149,1.42,0
40,149,149,1.42,0
40,149,149,1.43,0
40,149,149,1.4,0
40,149,149,1.37,0
40,149,149,1.36,0
40,149,149,1.31,0
40,149,149,1.37,0
40,149,149,1.36,0
40,149,149,1.62,0
40,149,149,1.6,0
40,149,149,1.6,0
40,149,149,1.59,0
40,149,149,1.58,0
40,149,149,1.58,0
40,149,149,1.6,0
40,149,149,1.58,0
40,149,149,1.57,0
40,149,149,1.58,0
40,149,149,1.57,0
40,149,149,1.55,0
40,149,149,1.56,0
40,149,149,1.55,0
40,149,149,1.55,0
40,149,149,1.46,0
40,149,149,1.57,0
40,149,149,1.58,0
40,149,149,1.56,0
40,149,149,1.56,0
40,149,149,1.55,0
40,149,149,1.51,0
40,149,149,1.45,0
40,149,149,1.45,0
40,149,149,1.36,0
40,149,149,1.49,0
40,149,149,1.58,0
40,149,149,1.48,0
40,149,149,1.43,0
40,149,149,1.53,0
40,149,149,1.46,0
40,149,149,1.41,0
40,149,149,1.43,0
40,149,149,1.48,0
40,149,149,1.44,0
40,149,149,1.4,0
40,149,149,1.33,0
40,149,149,1.28,0
40,149,149,1.27,0
40,149,149,1.24,0
40,149,149,1.24,0
40,149,149,1.21,0
40,149,149,1.19,0
40,149,149,1.18,0
40,149,149,1.2,0
40,149,149,1.17,0
40,149,149,1.15,0
40,149,149,1.17,0
40,149,149,1.16,0
40,149,149,1.14,0
40,149,149,1.15,0
40,149,149,1.13,0
40,149,149,1.15,0
40,149,149,1.12,0
40,149,149,1.11,0
40,149,149,1.13,0
40,149,149,1.05,0
40,149,149,0.97,0
40,149,149,0.96,0
40,149,149,0.91,0
40,149,149,0.84,0
40,149,149,0.8,0
40,149,149,0.82,0
40,149,149,0.82,0
40,149,149,0.82,0
40,149,149,0.69,0
40,149,149,0.67,0
40,149,149,0.66,0
40,149,149,0.68,0
40,149,149,0.65,0
40,149,149,0.66,0
40,149,149,0.7,0
40,149,149,0.72,0
40,149,149,0.65,0
40,149,149,0.93,0
40,149,149,0.98,0
40,149,149,1.04,0
40,149,149,1.03,0
40,149,149,1.01,0
40,149,149,0.97,0
40,149,149,0.94,0
40,149,149,0.9,0
40,149,149,0.9,0
40,149,149,0.84,0
40,149,149,0.83,0
40,149,149,0.83,0
40,149,149,0.76,0
40,149,149,0.34,0
40,149,149,0.34,0
40,149,149,0.31,0
40,149,149,0.28,0
40,149,149,0.23,0
40,149,149,0.19,0
40,149,149,0.18,0
40,149,149,0.15,0
40,149,149,0.18,0
40,149,149,0.15,0
40,149,149,0.13,0
40,149,149,0.15,0
40,149,149,0.15,0
40,149,149,0.11,0
40,149,149,0.09,0
40,149,149,0.09,0
40,149,149,0.09,0
40,149,149,0.12,0
40,149,149,0.18,0
40,149,149,0.18,0
40,149,149,0.15,0
40,149,149,0.18,0
40,149,149,0.15,0
40,149,149,0.13,0
40,149,149,0.09,0
40,149,149,0.13,0
40,149,149,0.14,0
40,149,149,0.11,0
40,149,149,0.08,0
40,149,149,0.05,0
40,149,149,0.02,0
41,101,102,1.49,1.31
41,101,102,1.5,1.37
41,101,102,1.51,1.46
41,101,102,1.51,1.42
41,101,102,1.53,1.6
41,101,102,1.52,1.35
41,101,102,1.51,1.46
41,101,102,1.49,1.35
41,101,102,1.3,1.51
41,101,102,1.27,1.56
41,101,102,1.27,1.62
41,101,102,1.27,1.63
41,101,102,1.26,1.56
41,101,102,1.24,1.56
41,101,102,1.28,1.65
41,101,102,1.3,1.67
41,101,102,1.31,1.73
41,101,102,1.31,1.59
41,101,102,1.27,1.62
41,101,102,1.21,1.38
41,101,102,1.14,1.48
41,101,102,1.18,1.44
41,101,102,1.22,1.32
41,101,102,1.23,1.64
41,101,102,1.22,1.44
41,101,102,1.23,1.52
41,101,102,1.11,1.7
41,101,102,1.13,1.59
41,101,102,1.15,1.55
41,101,102,1.09,1.74
41,101,102,0.73,1.61
41,101,102,0.72,1.52
41,101,102,0.72,1.22
41,101,102,0.72,1.28
41,101,102,0.74,1.38
41,101,102,0.74,0.99
41,101,102,0.63,1.05
41,101,102,0.63,0.98
41,101,102,0.64,0.98
41,101,102,0.61,0.98
41,101,102,0.53,0.98
41,101,102,0.59,0.98
41,101,102,0.6,0.98
41,101,102,0.6,0.98
41,101,102,0.6,0.98
41,101,102,0.61,0.98
41,101,102,0.61,0.98
41,101,102,0.62,0.88
41,101,102,0.63,0.98
41,101,102,0.59,0.98
41,101,102,0.37,0.98
41,101,102,0.37,0.98
41,101,102,0.36,0.98
41,101,102,0.37,0.98
41,101,102,0.38,0.98
41,101,102,0.35,0.98
41,101,102,0.33,0.98
41,101,102,0.32,0.98
41,101,102,0.34,0.98
41,101,102,0.35,0.98
41,101,102,0.32,0.95
41,101,102,0.29,0
41,101,102,0.3,0
41,101,102,0.31,0
41,101,102,0.22,0
41,101,102,0.22,0
41,101,102,0.23,0
41,101,102,0.24,0
41,101,102,0.21,0
41,101,102,0.22,0.94
41,101,102,0.25,0.94
41,101,102,0.24,0.75
41,101,102,0.31,1.63
41,101,102,0.35,1.63
41,101,102,0.35,0
41,101,102,0.3,0
41,101,102,0.29,0
41,101,102,0.28,0
41,101,102,0.32,0
41,101,102,0.23,0
41,101,102,0.19,0
41,101,102,0.18,0
41,101,102,0.15,0
41,101,102,0.16,0
41,101,102,0.17,0
41,101,102,0.19,0
41,101,102,0.22,0
41,101,102,0.23,0
41,101,102,0.22,0
41,101,102,0.15,0
41,101,102,0.14,0
41,101,102,0.16,0
41,101,102,0.18,0
41,101,102,0.16,0
41,101,102,0.17,0
41,101,102,0.15,0
41,101,102,0.12,0
41,101,102,0.09,0
41,101,102,0.02,0
41,101,102,0.02,0
41,101,102,0,0
42,135,134,1.48,1
42,135,134,1.52,1.13
42,135,134,1.53,0.96
42,135,134,1.59,1.12
42,135,134,1.59,1.07
42,135,134,1.6,1.16
42,135,134,1.62,1.25
42,135,134,1.64,1.2
42,135,134,1.78,1.24
42,135,134,1.84,1.32
42,135,134,1.85,1.44
42,135,134,1.87,1.31
42,135,134,1.91,1.12
42,135,134,1.96,1.23
42,135,134,1.94,1.48
42,135,134,2.01,1.59
42,135,134,2.08,1.6
42,135,134,2.14,1.83
42,135,134,2.31,2.12
42,135,134,2.38,2.12
42,135,134,2.54,2.05
42,135,134,2.45,2.37
42,135,134,2.65,2.37
42,135,134,2.65,2.37
42,135,134,2.68,2.37
42,135,134,2.69,2.37
42,135,134,2.71,2.02
42,135,134,2.64,2.02
42,135,134,3.11,2.02
42,135,134,3.37,2.02
42,135,134,3.2,2.02
42,135,134,3.34,2.02
42,135,134,3.25,1.72
42,135,134,3.26,1.72
42,135,134,3.37,1.72
42,135,134,3.5,1.72
42,135,134,3.52,1.72
42,135,134,3.26,1.72
42,135,134,3.35,1.72
42,135,134,3.35,1.72
42,135,134,3.36,1.72
42,135,134,3.5,1.72
42,135,134,3.34,1.72
42,135,134,3.3,1.72
42,135,134,3.43,1.72
42,135,134,3.31,1.72
42,135,134,3.42,1.72
42,135,134,3.35,1.72
42,135,134,3.06,2.54
42,135,134,3.25,2.45
42,135,134,3.29,2.54
42,135,134,3.44,2.65
42,135,134,3.34,2.65
42,135,134,3.24,2.65
42,135,134,3.32,2.65
42,135,134,3.36,2.65
42,135,134,3.29,2.55
42,135,134,3.2,2.54
42,135,134,3.19,2.55
42,135,134,3.22,1.82
42,135,134,3.2,1.82
42,135,134,3.25,1.82
42,135,134,3.1,1.82
42,135,134,3.17,1.92
42,135,134,3.09,1.82
42,135,134,3.06,1.82
42,135,134,2.95,1.82
42,135,134,2.89,1.82
42,135,134,2.9,1.82
42,135,134,2.8,1.82
42,135,134,2.78,1.82
42,135,134,2.72,1.82
42,135,134,2.68,1.72
42,135,134,2.54,1.61
42,135,134,2.48,1.11
42,135,134,2.23,1.55
42,135,134,2.03,1.85
42,135,134,1.83,1.15
42,135,134,1.8,1.02
42,135,134,1.7,1.02
42,135,134,1.65,1.02
42,135,134,1.57,1.02
42,135,134,1.81,1.02
42,135,134,1.81,1.02
42,135,134,1.84,1.02
42,135,134,1.85,1.02
42,135,134,1.91,1.02
42,135,134,1.9,1.02
42,135,134,1.87,1.02
42,135,134,1.84,1.02
42,135,134,1.83,1.02
42,135,134,1.81,1.02
42,135,134,1.83,1.02
42,135,134,1.81,1.02
42,135,134,1.84,1.02
42,135,134,1.86,1.02
42,135,134,1.85,1.02
42,135,134,1.84,1.02
42,135,134,1.84,1.02
42,135,134,1.82,1.02
42,135,134,1.81,1.02
42,135,134,1.81,1.02
42,135,134,1.91,1.02
42,135,134,1.85,1.02
42,135,134,1.97,1.02
42,135,134,1.97,1.02
42,135,134,1.92,1.02
42,135,134,1.85,1.02
42,135,134,1.82,1.02
42,135,134,1.84,1.02
42,135,134,1.84,1.02
42,135,134,1.95,1.02
42,135,134,1.96,0.92
42,135,134,1.9,0.92
42,135,134,1.87,0.78
42,135,134,1.76,0.7
42,135,134,1.78,0.51
42,135,134,1.83,0.13
42,135,134,1.91,0.32
42,135,134,1.9,0
42,135,134,1.69,0.22
42,135,134,1.76,0
42,135,134,1.6,0
42,135,134,1.25,0
42,135,134,0.82,0
42,135,134,0.65,0
42,135,134,0.42,0
42,135,134,0.12,0
42,135,134,0.08,0
42,135,134,0.1,0
42,135,134,0.05,0
42,135,134,0.03,0
42,135,134,0.02,0
42,135,134,0,0
43,45,45,1.03,0.98
43,45,45,1.08,1.74
43,45,45,1.54,1.75
43,45,45,1.56,1.71
43,45,45,1.55,1.83
43,45,45,1.55,1.97
43,45,45,1.31,1.89
43,45,45,1.33,1.83
43,45,45,1.32,1.71
43,45,45,1.31,2.01
43,45,45,1.29,2.06
43,45,45,1.28,2.17
43,45,45,1.59,2.32
43,45,45,1.63,2.26
43,45,45,1.62,2.72
43,45,45,1.85,2.97
43,45,45,2.01,3.1
43,45,45,2.01,3.38
43,45,45,1.99,3.32
43,45,45,2.06,3.71
43,45,45,2.05,3.78
43,45,45,2.01,3.92
43,45,45,1.98,4.32
43,45,45,1.99,4.49
43,45,45,2.43,4.71
43,45,45,2.4,5.38
43,45,45,2.48,5.98
43,45,45,2.48,6.98
43,45,45,2.47,8.26
43,45,45,2.09,17.66
44,107,107,1.03,0.85
44,107,107,1.04,0.61
44,107,107,0.9,0.62
44,107,107,1.2,0.64
44,107,107,1.19,0.8
44,107,107,1.2,0.54
44,107,107,1.2,0.41
44,107,107,1.19,0.42
44,107,107,1.19,0.56
44,107,107,1.2,0.6
44,107,107,1.19,0.32
44,107,107,1.52,0.33
44,107,107,1.51,0.57
44,107,107,1.51,0.69
44,107,107,1.52,0.81
44,107,107,1.53,1.36
44,107,107,1.71,0.62
44,107,107,1.72,0.67
44,107,107,1.9,0.56
44,107,107,1.9,1.28
44,107,107,2.11,1.42
44,107,107,2.17,1.44
44,107,107,2.3,1.63
44,107,107,2.27,1.53
44,107,107,2.45,2.4
44,107,107,2.51,2.63
44,107,107,2.52,2.76
44,107,107,2.54,2.05
44,107,107,2.58,3.01
44,107,107,2.96,2.8
44,107,107,3.35,3.07
44,107,107,3.38,2.53
44,107,107,3.37,3.83
44,107,107,3.28,2.53
44,107,107,3.55,2.48
44,107,107,3.52,3.63
44,107,107,3.5,3.61
44,107,107,3.64,4
44,107,107,3.52,4.21
44,107,107,3.78,4.18
44,107,107,3.89,4.61
44,107,107,3.92,4.81
44,107,107,4.35,5.38
44,107,107,4.7,5.45
44,107,107,4.52,6.14
44,107,107,4.83,7.07
44,107,107,4.85,6.36
44,107,107,4.91,6.18
44,107,107,4.82,6.86
44,107,107,4.96,5.76
44,107,107,4.9,5.6
44,107,107,4.43,5.56
44,107,107,4.25,6.7
44,107,107,4.32,5.69
44,107,107,4.31,5.69
44,107,107,4.38,6.27
44,107,107,4.37,4.8
44,107,107,4.51,5.92
44,107,107,4.62,5.86
44,107,107,4.65,6.23
44,107,107,4.83,6.65
44,107,107,4.73,5.25
44,107,107,4.7,6.43
44,107,107,4.79,5.86
44,107,107,4.82,6.27
44,107,107,4.72,5.38
44,107,107,4.86,6.58
44,107,107,4.82,7.52
44,107,107,4.84,6.68
44,107,107,4.69,8.01
44,107,107,4.88,7.49
44,107,107,5.12,7.81
44,107,107,5.12,7.78
44,107,107,5.18,8.81
44,107,107,5.32,9.35
44,107,107,5.16,8.07
44,107,107,5.37,9.31
44,107,107,5.25,6.84
44,107,107,5.11,8.25
44,107,107,4.96,7.58
44,107,107,4.93,8.42
44,107,107,5.04,8.81
44,107,107,5.12,9.52
44,107,107,5.05,8.87
44,107,107,5.12,9.2
44,107,107,5.17,9.01
44,107,107,6.11,9.92
44,107,107,6.7,12.09
44,107,107,6.95,19.56
45,59,59,0.52,0.54
45,59,59,0.5,0.59
45,59,59,0.56,0.48
45,59,59,0.45,0.35
45,59,59,0.45,0.42
45,59,59,0.39,0.33
45,59,59,0.41,0.47
45,59,59,0.39,0.41
45,59,59,0.4,0.47
45,59,59,0.28,0.43
45,59,59,0.38,0.43
45,59,59,0.42,0
45,59,59,0.04,0.14
45,59,59,0.02,0.24
45,59,59,0.03,0
45,59,59,0.01,0.13
45,59,59,0.01,0.16
45,59,59,0.01,0.14
45,59,59,0.01,0
45,59,59,0.03,0
45,59,59,-0.06,0
45,59,59,-0.07,0
45,59,59,-0.11,0
45,59,59,-0.11,0
45,59,59,-0.09,0
45,59,59,-0.13,0
45,59,59,-0.29,0
45,59,59,-0.31,0
45,59,59,-0.27,0
45,59,59,-0.22,0
45,59,59,-0.19,0
45,59,59,-0.15,0
45,59,59,-0.14,0
45,59,59,-0.13,0
45,59,59,-0.13,0
45,59,59,-0.09,0
45,59,59,-0.08,0
45,59,59,-0.1,0
45,59,59,-0.08,0
45,59,59,-0.07,0
45,59,59,-0.05,0
45,59,59,-0.05,0
45,59,59,-0.01,0
45,59,59,-0.02,0
45,59,59,-0.03,0
45,59,59,-0.04,0
45,59,59,-0.06,0
45,59,59,-0.07,0
45,59,59,-0.07,0
45,59,59,0,0
45,59,59,-0.01,0
45,59,59,0,0
45,59,59,0,0
45,59,59,-0.1,0
45,59,59,0,0
45,59,59,-0.02,0
45,59,59,0,0
45,59,59,0,0
45,59,59,0,0
46,180,179,0.55,0
46,180,179,0.55,0
46,180,179,0.54,0.06
46,180,179,0.53,0
46,180,179,0.53,0
46,180,179,0.53,0.1
46,180,179,0.53,0
46,180,179,0.54,0
46,180,179,0.56,0
46,180,179,0.61,0
46,180,179,0.6,0
46,180,179,0.6,0
46,180,179,0.68,0
46,180,179,0.76,0
46,180,179,0.71,0.3
46,180,179,0.7,0.09
46,180,179,0.69,0.19
46,180,179,0.71,0.19
46,180,179,0.75,0.11
46,180,179,0.86,0.33
46,180,179,0.92,0.1
46,180,179,0.9,0.21
46,180,179,1.13,0.21
46,180,179,1.13,0.21
46,180,179,1.21,0.21
46,180,179,1.22,0.21
46,180,179,1.22,0.28
46,180,179,1.2,0.41
46,180,179,1.22,0.47
46,180,179,1.19,0.4
46,180,179,1.18,0.5
46,180,179,1.19,0.5
46,180,179,1.17,0.4
46,180,179,1.2,0.38
46,180,179,1.23,0.3
46,180,179,1.25,0.21
46,180,179,1.23,0.21
46,180,179,1.21,0.21
46,180,179,1.23,0.21
46,180,179,1.18,0.2
46,180,179,1.16,0.21
46,180,179,1.18,0.21
46,180,179,1.16,0.21
46,180,179,1.2,0.21
46,180,179,1.2,0.2
46,180,179,1.17,0.2
46,180,179,1.18,0.2
46,180,179,1.21,0.2
46,180,179,1.16,0.2
46,180,179,1.17,0.2
46,180,179,1.16,0.2
46,180,179,1.21,0.1
46,180,179,1.17,0.2
46,180,179,1.14,0.2
46,180,179,1.15,0.1
46,180,179,1.16,0.2
46,180,179,1.19,0.1
46,180,179,1.15,0.1
46,180,179,1.12,0
46,180,179,1.1,0
46,180,179,1.1,0
46,180,179,1.11,0
46,180,179,1.08,0
46,180,179,1.04,0
46,180,179,0.94,0
46,180,179,0.86,0
46,180,179,0.85,0
46,180,179,0.83,0
46,180,179,0.89,0
46,180,179,0.84,0
46,180,179,0.81,0
46,180,179,0.81,0
46,180,179,0.75,0
46,180,179,0.91,0
46,180,179,0.86,0
46,180,179,0.85,0
46,180,179,1.03,0
46,180,179,1.12,0
46,180,179,1.08,0
46,180,179,1.12,0.2
46,180,179,1.19,0.26
46,180,179,1.17,0.46
46,180,179,1.12,0
46,180,179,1.26,0
46,180,179,0.94,0
46,180,179,1.05,0
46,180,179,0.94,0
46,180,179,0.84,0
46,180,179,0.83,0
46,180,179,0.78,0
46,180,179,0.75,0
46,180,179,0.76,0
46,180,179,0.74,0
46,180,179,0.63,0
46,180,179,0.59,0
46,180,179,0.59,0
46,180,179,0.52,0
46,180,179,0.54,0
46,180,179,0.53,0
46,180,179,0.52,0
46,180,179,0.48,0
46,180,179,0.47,0
46,180,179,0.47,0
46,180,179,0.48,0
46,180,179,0.49,0
46,180,179,0.66,0
46,180,179,0.84,0
46,180,179,0.84,0
46,180,179,0,0
46,180,179,0.79,0
46,180,179,0.74,0
46,180,179,0.85,0
46,180,179,0.81,0
46,180,179,0.79,0
46,180,179,0.84,0
46,180,179,1.26,0
46,180,179,1.23,0
46,180,179,1.2,0
46,180,179,1.15,0
46,180,179,1.1,0
46,180,179,1.04,0
46,180,179,1,0
46,180,179,1,0
46,180,179,0.95,0
46,180,179,1.07,0
46,180,179,1.07,0
46,180,179,1.19,0
46,180,179,1.12,0
46,180,179,1.16,0
46,180,179,1.07,0
46,180,179,1.07,0
46,180,179,1.08,0
46,180,179,1.05,0
46,180,179,1.1,0
46,180,179,1.09,0
46,180,179,1.02,0
46,180,179,0.93,0.48
46,180,179,0.96,0
46,180,179,0.94,0
46,180,179,0.86,0
46,180,179,0.83,0
46,180,179,0.82,0
46,180,179,0.85,0
46,180,179,0.81,0
46,180,179,0.86,0
46,180,179,0.83,0
46,180,179,0.77,0
46,180,179,0.77,0
46,180,179,0.8,0
46,180,179,0.78,0
46,180,179,0.73,0
46,180,179,0.68,0
46,180,179,0.66,0
46,180,179,0.6,0
46,180,179,0.63,0
46,180,179,0.65,0
46,180,179,0.48,0
46,180,179,0.46,0
46,180,179,0.44,0
46,180,179,0,0
46,180,179,0.39,0
46,180,179,0.39,0
46,180,179,0.38,0
46,180,179,0.35,0
46,180,179,0.31,0
46,180,179,0.28,0
46,180,179,0.29,0
46,180,179,0.29,0
46,180,179,0.24,0
46,180,179,0.24,0
46,180,179,0.21,0
46,180,179,0.18,0
46,180,179,0,0
46,180,179,0.14,0
46,180,179,0,0
46,180,179,0.08,0
46,180,179,0.06,0
46,180,179,0.04,0
46,180,179,0,0
47,118,119,0.03,0
47,118,119,0.05,0
47,118,119,-0.2,0
47,118,119,-0.18,0
47,118,119,-0.17,0
47,118,119,-0.16,0
47,118,119,-0.16,0
47,118,119,-0.47,0
47,118,119,-0.49,0
47,118,119,-0.51,0
47,118,119,-0.55,0
47,118,119,-0.62,0
47,118,119,-0.61,0
47,118,119,-1.05,0
47,118,119,-1.1,0
47,118,119,-1.14,0
47,118,119,-1.14,0
47,118,119,-1.12,0
47,118,119,-1.11,0
47,118,119,-1.2,0
47,118,119,-1.27,0
47,118,119,-1.28,0
47,118,119,-1.3,0
47,118,119,-1.27,0
47,118,119,-1.25,0
47,118,119,-1.26,0
47,118,119,-1.26,0
47,118,119,-1.28,0
47,118,119,-1.33,0
47,118,119,-1.31,0
47,118,119,-1.34,0
47,118,119,-1.31,0
47,118,119,-1.32,0
47,118,119,-1.28,0
47,118,119,-1.33,0
47,118,119,-1.27,0
47,118,119,-1.33,0
47,118,119,-1.29,0
47,118,119,-1.28,0
47,118,119,-1.25,0
47,118,119,-1.27,0
47,118,119,-1.27,0
47,118,119,-1.21,0
47,118,119,-1.26,0
47,118,119,-1.14,0
47,118,119,-1.03,0
47,118,119,-1.12,0
47,118,119,-1.05,0
47,118,119,-1,0
47,118,119,-1,0
47,118,119,-0.94,0
47,118,119,-0.95,0
47,118,119,-0.93,0
47,118,119,-0.9,0
47,118,119,-0.92,0
47,118,119,-0.84,0
47,118,119,-0.89,0
47,118,119,-0.8,0
47,118,119,-0.79,0
47,118,119,-0.72,0
47,118,119,-0.68,0
47,118,119,-0.58,0
47,118,119,-0.58,0
47,118,119,-0.5,0
47,118,119,-0.36,0
47,118,119,-0.26,0
47,118,119,-0.15,0
47,118,119,-0.11,0
47,118,119,-0.14,1.89
47,118,119,-0.24,1.89
47,118,119,-0.26,1.89
47,118,119,-0.34,1.79
47,118,119,-0.34,1.79
47,118,119,-0.31,1.79
47,118,119,-0.39,1.79
47,118,119,-0.35,1.79
47,118,119,-0.32,1.79
47,118,119,-0.38,1.79
47,118,119,-0.37,1.79
47,118,119,-0.36,1.79
47,118,119,-0.38,1.79
47,118,119,-0.35,1.79
47,118,119,-0.41,1.79
47,118,119,-0.37,1.79
47,118,119,-0.35,1.79
47,118,119,-0.37,1.79
47,118,119,-0.39,1.79
47,118,119,-0.38,1.69
47,118,119,-0.45,1.69
47,118,119,-0.44,1.69
47,118,119,-0.46,1.6
47,118,119,-0.39,1.59
47,118,119,-0.39,1.59
47,118,119,-0.44,1.58
47,118,119,-0.42,1.58
47,118,119,-0.42,1.57
47,118,119,-0.36,1.56
47,118,119,-0.37,1.48
47,118,119,-0.33,1.46
47,118,119,-0.32,1.44
47,118,119,-0.43,1.42
47,118,119,-0.45,1.24
47,118,119,-0.38,1.11
47,118,119,-0.38,1.02
47,118,119,-0.45,1
47,118,119,-0.39,0.91
47,118,119,-0.39,0.23
47,118,119,-0.5,0
47,118,119,-0.43,0
47,118,119,-0.37,0
47,118,119,-0.32,0
47,118,119,-0.27,0
47,118,119,-0.21,0
47,118,119,-0.13,0
47,118,119,-0.05,0
47,118,119,0,0
47,118,119,0,0
47,118,119,0,0
48,115,115,0.03,0
48,115,115,0.04,-0.2
48,115,115,0.08,-0.13
48,115,115,0.14,-0.04
48,115,115,0.12,0
48,115,115,0.1,0
48,115,115,0.06,0
48,115,115,0.06,0
48,115,115,0.07,0
48,115,115,0.05,0
48,115,115,0.04,0
48,115,115,0.03,0
48,115,115,0.04,0
48,115,115,0.25,0
48,115,115,0.24,0
48,115,115,0.23,0
48,115,115,0.23,0
